age,,education,education-num,race,capital-gain,capital-loss,hours-per-week,native-country,Income
29,77207, Masters,14, White,0,0,30, United-States, <=50K
32,377017, Assoc-acdm,12, White,0,0,40, United-States, <=50K
78,184759, 7th-8th,4, White,1797,0,15, United-States, <=50K
64,80333, HS-grad,9, White,0,0,40, United-States, >50K
58,265086, Bachelors,13, White,0,0,50, United-States, >50K
55,102058, 12th,8, White,0,0,30, United-States, <=50K
20,333843, HS-grad,9, White,0,0,40, United-States, <=50K
35,296478, Some-college,10, White,0,0,40, United-States, <=50K
27,116662, HS-grad,9, White,0,0,40, United-States, <=50K
37,353298, HS-grad,9, White,99999,0,50, United-States, >50K
42,142424, Assoc-voc,11, White,0,0,40, United-States, <=50K
47,200808, 12th,8, White,0,0,35, Puerto-Rico, <=50K
29,119052, HS-grad,9, Black,0,0,40, United-States, <=50K
33,168981, 1st-4th,2, White,0,0,24, United-States, <=50K
44,151780, Some-college,10, Black,0,0,40, United-States, <=50K
70,237065, 5th-6th,3, White,2346,0,40, ?, <=50K
25,509866, HS-grad,9, White,0,0,78, United-States, <=50K
24,249385, Bachelors,13, White,0,0,10, United-States, <=50K
42,109462, Bachelors,13, Black,2977,0,40, United-States, <=50K
53,250034, Bachelors,13, Black,0,0,50, United-States, >50K
39,249720, Bachelors,13, Black,0,0,60, United-States, <=50K
72,258761, HS-grad,9, White,0,0,40, United-States, <=50K
43,64048, 9th,5, White,0,0,44, Portugal, <=50K
25,153534, Some-college,10, White,0,0,40, United-States, <=50K
37,193815, Assoc-acdm,12, White,0,0,45, United-States, >50K
27,255582, HS-grad,9, White,0,0,40, United-States, <=50K
39,204527, Doctorate,16, White,0,0,50, United-States, >50K
64,159938, HS-grad,9, White,2635,0,24, Italy, <=50K
29,229341, HS-grad,9, White,0,0,50, United-States, >50K
50,128143, Bachelors,13, White,0,0,50, United-States, >50K
33,175479, 5th-6th,3, White,0,0,40, Mexico, <=50K
18,301814, HS-grad,9, White,0,0,20, United-States, <=50K
20,238917, 11th,7, White,0,0,32, Mexico, <=50K
32,205581, Some-college,10, White,0,0,50, United-States, <=50K
45,340341, Some-college,10, White,0,0,40, United-States, <=50K
48,147860, HS-grad,9, Black,0,0,40, United-States, <=50K
20,121023, Some-college,10, White,0,0,40, United-States, <=50K
23,259496, HS-grad,9, White,0,0,40, United-States, <=50K
34,190228, Bachelors,13, White,0,1902,48, United-States, >50K
43,180599, Bachelors,13, White,8614,0,40, United-States, >50K
44,116358, Bachelors,13, Asian-Pac-Islander,0,0,40, United-States, >50K
47,180446, Some-college,10, Black,0,0,40, United-States, >50K
47,264244, HS-grad,9, Black,0,0,40, United-States, <=50K
46,197988, 1st-4th,2, Amer-Indian-Eskimo,0,0,20, United-States, <=50K
19,206599, HS-grad,9, White,0,0,40, United-States, <=50K
51,313146, HS-grad,9, White,0,0,40, United-States, <=50K
41,99212, HS-grad,9, White,0,0,40, United-States, <=50K
37,340599, 11th,7, Black,0,0,40, United-States, <=50K
31,62932, HS-grad,9, White,0,0,40, United-States, <=50K
25,44861, HS-grad,9, White,0,0,40, United-States, <=50K
46,53893, Some-college,10, White,0,0,40, United-States, >50K
53,152810, HS-grad,9, White,5178,0,45, United-States, >50K
47,128401, Doctorate,16, White,0,0,40, United-States, <=50K
28,336951, HS-grad,9, White,0,0,50, United-States, >50K
60,95445, Some-college,10, White,3137,0,46, United-States, <=50K
43,54611, HS-grad,9, White,0,0,40, United-States, <=50K
45,315984, HS-grad,9, White,7688,0,50, United-States, >50K
28,210313, 10th,6, White,0,0,40, Mexico, <=50K
19,181020, 11th,7, White,0,0,30, United-States, <=50K
51,120781, Prof-school,15, Other,99999,0,70, India, >50K
19,256979, HS-grad,9, White,0,0,35, United-States, <=50K
64,47298, Doctorate,16, White,0,0,60, United-States, >50K
44,125461, Doctorate,16, White,0,0,60, United-States, >50K
21,209955, HS-grad,9, White,0,0,48, United-States, <=50K
33,182246, HS-grad,9, White,0,0,40, United-States, <=50K
63,76860, Bachelors,13, Asian-Pac-Islander,0,0,40, Philippines, >50K
44,91949, HS-grad,9, Black,0,0,40, United-States, <=50K
44,136986, Masters,14, White,15024,0,35, United-States, >50K
28,183445, HS-grad,9, White,0,0,70, Puerto-Rico, <=50K
24,130741, Bachelors,13, White,0,0,40, United-States, <=50K
20,191878, Some-college,10, Black,0,0,20, United-States, <=50K
21,233923, Some-college,10, White,0,0,24, United-States, <=50K
20,48121, HS-grad,9, White,0,0,40, United-States, <=50K
21,304302, HS-grad,9, Amer-Indian-Eskimo,0,0,40, United-States, <=50K
34,284703, Some-college,10, Black,0,0,52, United-States, <=50K
17,401198, 11th,7, White,0,0,15, United-States, <=50K
35,243357, 11th,7, Black,0,0,40, United-States, <=50K
26,32276, HS-grad,9, White,0,0,40, United-States, <=50K
35,110538, HS-grad,9, White,0,0,70, United-States, <=50K
25,257310, HS-grad,9, White,0,0,40, United-States, <=50K
27,411950, Some-college,10, White,0,0,40, United-States, <=50K
52,392668, Assoc-voc,11, White,0,0,40, United-States, >50K
43,52498, Bachelors,13, White,0,0,50, United-States, <=50K
36,223433, Masters,14, White,7688,0,50, United-States, >50K
37,87076, HS-grad,9, White,0,0,40, United-States, <=50K
58,224854, HS-grad,9, White,0,0,40, United-States, <=50K
25,193379, Assoc-acdm,12, White,0,0,45, United-States, <=50K
54,98436, Masters,14, White,0,0,40, United-States, <=50K
42,116632, Some-college,10, White,0,0,60, United-States, <=50K
65,210381, Bachelors,13, White,99999,0,65, United-States, >50K
44,90688, HS-grad,9, Asian-Pac-Islander,0,0,45, Laos, <=50K
61,229744, 5th-6th,3, White,0,0,40, El-Salvador, <=50K
29,59732, HS-grad,9, Amer-Indian-Eskimo,0,0,40, United-States, <=50K
34,192900, Some-college,10, White,0,0,40, United-States, >50K
24,90046, Some-college,10, White,0,0,40, Canada, <=50K
40,272960, Assoc-acdm,12, White,0,0,42, United-States, >50K
42,152071, Prof-school,15, White,0,0,60, Cuba, >50K
50,301583, HS-grad,9, White,0,0,40, United-States, <=50K
18,171964, HS-grad,9, White,0,1602,20, United-States, <=50K
49,315984, HS-grad,9, White,0,0,40, United-States, <=50K
38,241962, HS-grad,9, White,0,0,40, United-States, <=50K
41,131591, HS-grad,9, Black,0,0,45, United-States, <=50K
70,207938, Some-college,10, White,0,0,5, United-States, <=50K
51,53197, Some-college,10, White,0,0,40, United-States, >50K
24,121023, Bachelors,13, White,0,0,40, United-States, <=50K
57,287229, HS-grad,9, White,0,0,48, United-States, >50K
22,163911, Some-college,10, White,0,0,20, United-States, <=50K
31,191834, Some-college,10, White,0,0,40, United-States, >50K
28,204734, Some-college,10, White,0,0,40, United-States, <=50K
45,220978, HS-grad,9, White,0,0,50, United-States, <=50K
39,365739, HS-grad,9, White,0,0,40, United-States, >50K
26,50103, Some-college,10, White,0,0,40, United-States, <=50K
38,283293, HS-grad,9, Black,0,0,40, United-States, <=50K
38,194534, Masters,14, Black,99999,0,60, United-States, >50K
19,263338, HS-grad,9, White,0,0,20, United-States, <=50K
36,504871, HS-grad,9, White,0,0,40, United-States, >50K
30,348592, HS-grad,9, White,0,0,44, United-States, <=50K
28,173944, Masters,14, White,0,0,40, United-States, >50K
53,226135, 9th,5, Black,0,0,40, Jamaica, <=50K
32,172375, Bachelors,13, White,0,0,38, United-States, <=50K
57,127728, Prof-school,15, White,15024,0,60, United-States, >50K
47,347025, Masters,14, White,0,0,40, United-States, <=50K
36,191335, Some-college,10, White,0,0,56, United-States, <=50K
21,247779, 11th,7, White,0,0,38, United-States, <=50K
25,262664, Bachelors,13, White,0,0,40, United-States, >50K
37,95855, HS-grad,9, White,0,0,40, United-States, <=50K
31,74501, HS-grad,9, White,0,0,30, United-States, <=50K
43,245317, HS-grad,9, White,0,0,50, United-States, <=50K
61,29059, HS-grad,9, White,0,2754,25, United-States, <=50K
56,200316, Some-college,10, White,0,0,35, United-States, <=50K
35,198341, Bachelors,13, Asian-Pac-Islander,0,0,40, ?, <=50K
59,100453, 7th-8th,4, Black,0,0,38, United-States, <=50K
44,343190, Some-college,10, White,0,1887,55, United-States, >50K
47,235683, Masters,14, White,0,0,40, United-States, <=50K
44,83237, Bachelors,13, White,0,0,55, United-States, >50K
64,88470, Some-college,10, White,0,0,40, United-States, <=50K
26,198801, HS-grad,9, White,0,0,45, United-States, <=50K
53,168107, Bachelors,13, White,0,0,40, United-States, >50K
50,196193, Bachelors,13, White,0,0,40, ?, <=50K
30,205418, HS-grad,9, White,0,0,20, United-States, <=50K
46,695411, HS-grad,9, White,0,0,44, United-States, <=50K
45,139268, HS-grad,9, White,0,0,50, United-States, >50K
44,192771, HS-grad,9, White,0,0,40, United-States, <=50K
59,122390, Some-college,10, White,0,1977,48, United-States, >50K
65,184965, Doctorate,16, White,99999,0,40, United-States, >50K
23,180837, HS-grad,9, Black,0,0,40, United-States, <=50K
33,159548, Some-college,10, Black,0,0,38, United-States, <=50K
34,110554, HS-grad,9, White,0,0,35, United-States, <=50K
38,103474, Assoc-voc,11, White,0,0,40, United-States, <=50K
62,178249, Bachelors,13, White,0,0,35, United-States, >50K
21,138768, Some-college,10, White,0,0,40, United-States, <=50K
41,321824, HS-grad,9, White,0,0,8, United-States, <=50K
35,244803, HS-grad,9, White,0,0,40, Peru, <=50K
62,206063, Some-college,10, White,0,0,45, United-States, <=50K
53,167651, HS-grad,9, White,0,0,40, United-States, >50K
69,163689, Some-college,10, White,0,0,16, United-States, <=50K
19,45546, Some-college,10, White,0,0,16, United-States, <=50K
47,420986, Bachelors,13, White,0,0,40, United-States, >50K
52,68015, Some-college,10, White,0,0,90, United-States, >50K
54,175594, HS-grad,9, White,0,0,40, United-States, <=50K
58,148673, HS-grad,9, White,0,0,10, United-States, <=50K
30,206322, HS-grad,9, White,0,0,73, United-States, >50K
39,272338, HS-grad,9, White,0,0,25, United-States, <=50K
73,105886, Bachelors,13, White,1173,0,75, United-States, <=50K
64,312498, Bachelors,13, White,0,0,40, United-States, <=50K
32,177675, HS-grad,9, White,0,0,40, United-States, <=50K
51,152810, HS-grad,9, White,0,0,40, United-States, >50K
57,319122, Bachelors,13, White,0,0,40, United-States, <=50K
25,212304, HS-grad,9, White,0,0,40, United-States, <=50K
53,208321, HS-grad,9, Black,0,1740,40, United-States, <=50K
39,240841, Some-college,10, White,0,0,25, United-States, <=50K
49,208978, HS-grad,9, White,0,0,16, United-States, <=50K
23,442359, Bachelors,13, White,0,1092,40, United-States, <=50K
28,198197, Bachelors,13, White,0,0,55, United-States, >50K
46,261059, Masters,14, White,0,1977,50, United-States, >50K
40,72791, Some-college,10, Black,0,0,40, United-States, <=50K
24,275395, HS-grad,9, White,0,0,50, United-States, <=50K
20,195767, HS-grad,9, White,0,0,40, United-States, <=50K
50,462966, 10th,6, White,0,0,8, El-Salvador, <=50K
24,265434, Bachelors,13, White,0,0,40, United-States, <=50K
35,31269, HS-grad,9, White,0,0,40, United-States, <=50K
33,246291, Bachelors,13, White,0,0,46, United-States, <=50K
54,128378, Bachelors,13, White,0,0,40, United-States, <=50K
35,231180, HS-grad,9, White,0,0,45, United-States, <=50K
31,206297, HS-grad,9, White,0,0,40, United-States, >50K
47,337050, Some-college,10, White,0,0,40, United-States, <=50K
48,193075, HS-grad,9, White,0,0,20, United-States, <=50K
33,169652, Assoc-voc,11, White,0,1669,55, United-States, <=50K
35,35945, Bachelors,13, White,0,0,40, United-States, >50K
20,141453, Some-college,10, White,0,0,10, United-States, <=50K
36,252231, Preschool,1, Black,0,0,40, Puerto-Rico, <=50K
30,128016, Bachelors,13, White,0,0,55, United-States, <=50K
39,150057, Some-college,10, White,0,0,55, United-States, >50K
25,258276, Some-college,10, Amer-Indian-Eskimo,0,0,40, United-States, <=50K
40,188465, HS-grad,9, White,0,0,35, United-States, <=50K
25,161007, HS-grad,9, White,0,0,40, United-States, <=50K
33,403468, HS-grad,9, White,0,0,40, Mexico, <=50K
53,181677, Some-college,10, White,0,0,40, United-States, <=50K
18,120243, 11th,7, White,0,0,10, United-States, <=50K
41,157025, HS-grad,9, Black,0,0,40, United-States, <=50K
25,306908, Bachelors,13, White,0,0,50, United-States, <=50K
66,28061, 7th-8th,4, White,0,0,50, United-States, <=50K
53,95540, Some-college,10, White,1471,0,40, United-States, <=50K
27,135001, HS-grad,9, White,0,0,40, United-States, <=50K
28,293398, HS-grad,9, Black,0,0,40, United-States, <=50K
23,185106, HS-grad,9, Black,0,0,40, United-States, <=50K
29,245790, 10th,6, White,0,0,80, United-States, <=50K
26,134004, Some-college,10, White,0,0,40, United-States, <=50K
26,205036, HS-grad,9, White,0,0,42, United-States, <=50K
26,244495, 9th,5, White,0,0,35, United-States, <=50K
38,159179, HS-grad,9, White,0,0,40, United-States, <=50K
36,405155, 5th-6th,3, White,0,0,40, Mexico, <=50K
34,177437, Some-college,10, White,15024,0,45, United-States, >50K
32,402361, HS-grad,9, White,0,0,40, United-States, <=50K
57,184553, HS-grad,9, White,0,0,50, United-States, >50K
31,302626, Some-college,10, White,0,0,40, United-States, <=50K
38,99138, Bachelors,13, White,0,0,38, United-States, <=50K
39,112731, HS-grad,9, Other,0,0,40, Dominican-Republic, <=50K
35,192923, HS-grad,9, White,0,2377,40, United-States, <=50K
18,761006, 11th,7, White,0,0,20, United-States, <=50K
75,125784, Some-college,10, White,0,0,8, United-States, <=50K
28,182344, HS-grad,9, Black,0,0,40, United-States, <=50K
41,117012, Masters,14, White,0,0,55, United-States, <=50K
39,30673, 9th,5, White,0,0,40, United-States, >50K
31,484669, Some-college,10, White,0,0,40, United-States, <=50K
38,314052, HS-grad,9, White,0,0,38, United-States, <=50K
43,38537, Some-college,10, Black,0,0,38, ?, <=50K
27,165412, HS-grad,9, White,0,0,40, United-States, <=50K
42,198341, Masters,14, Asian-Pac-Islander,0,1902,55, India, >50K
46,116635, Bachelors,13, Black,0,0,36, United-States, <=50K
20,185452, HS-grad,9, White,0,0,40, United-States, <=50K
42,118686, Some-college,10, White,0,0,20, United-States, <=50K
69,76939, HS-grad,9, White,0,0,40, United-States, <=50K
47,160646, Assoc-voc,11, White,0,0,35, United-States, <=50K
49,126754, HS-grad,9, White,0,0,40, Portugal, <=50K
20,211049, Some-college,10, White,0,0,30, United-States, <=50K
52,311931, 5th-6th,3, White,0,0,15, El-Salvador, <=50K
33,283602, 5th-6th,3, White,0,0,59, Mexico, <=50K
18,155021, 11th,7, White,0,0,6, United-States, <=50K
55,100569, HS-grad,9, White,0,0,55, United-States, <=50K
61,380462, 7th-8th,4, Black,0,0,40, United-States, <=50K
61,221943, Some-college,10, White,9386,0,40, United-States, >50K
39,114544, Bachelors,13, White,0,0,45, United-States, >50K
30,248584, Some-college,10, White,0,0,40, United-States, <=50K
61,227468, HS-grad,9, Black,0,0,40, United-States, <=50K
36,66173, Assoc-acdm,12, White,0,0,15, United-States, <=50K
34,107624, Some-college,10, White,0,0,50, United-States, <=50K
53,70387, Masters,14, Asian-Pac-Islander,4386,0,40, India, >50K
38,423616, Assoc-voc,11, White,0,0,36, United-States, >50K
46,98637, Bachelors,13, White,7298,0,50, United-States, >50K
27,216013, HS-grad,9, White,0,0,40, United-States, <=50K
32,210926, 11th,7, White,0,0,40, Nicaragua, <=50K
60,255711, Bachelors,13, White,0,0,60, United-States, >50K
23,77581, Bachelors,13, White,0,0,40, United-States, <=50K
29,152461, Bachelors,13, White,14344,0,50, United-States, >50K
22,203263, HS-grad,9, White,0,0,50, United-States, <=50K
25,261519, HS-grad,9, White,0,0,35, United-States, <=50K
29,91189, Bachelors,13, White,0,0,48, United-States, <=50K
90,195433, HS-grad,9, White,0,0,30, United-States, <=50K
37,272471, HS-grad,9, White,0,0,40, United-States, <=50K
32,311524, HS-grad,9, Black,0,0,38, United-States, <=50K
18,151386, HS-grad,9, Black,0,0,40, Jamaica, <=50K
35,187625, Some-college,10, White,0,0,65, United-States, <=50K
50,108933, 9th,5, White,2885,0,40, United-States, <=50K
54,135388, HS-grad,9, White,5178,0,40, United-States, >50K
43,169383, Bachelors,13, White,0,0,45, United-States, >50K
28,191129, HS-grad,9, White,0,0,65, United-States, >50K
51,467611, 9th,5, White,0,0,40, Mexico, <=50K
31,373185, Some-college,10, White,0,0,42, Mexico, <=50K
69,130060, HS-grad,9, Black,2387,0,40, United-States, <=50K
57,199934, Bachelors,13, White,0,0,40, United-States, >50K
71,116165, Some-college,10, White,0,0,14, Canada, <=50K
28,42881, 10th,6, White,0,0,40, United-States, <=50K
28,174666, 10th,6, White,0,0,80, United-States, <=50K
25,169759, HS-grad,9, White,0,0,95, United-States, <=50K
49,181547, Assoc-acdm,12, White,0,0,30, Columbia, <=50K
52,95704, 9th,5, White,0,0,40, United-States, <=50K
23,237432, Bachelors,13, White,0,0,40, ?, <=50K
32,226267, 5th-6th,3, White,0,0,40, El-Salvador, <=50K
31,159979, Some-college,10, Asian-Pac-Islander,0,0,50, United-States, <=50K
30,203488, HS-grad,9, White,0,0,50, United-States, <=50K
24,403671, HS-grad,9, White,0,0,60, United-States, <=50K
45,192323, Assoc-acdm,12, White,0,0,66, Yugoslavia, <=50K
30,167832, HS-grad,9, White,0,0,40, United-States, <=50K
52,145166, Bachelors,13, White,15024,0,55, United-States, >50K
42,155657, HS-grad,9, Black,0,0,25, United-States, <=50K
49,116789, HS-grad,9, White,0,0,40, United-States, <=50K
20,39234, HS-grad,9, White,0,0,30, United-States, <=50K
25,124111, Bachelors,13, White,0,0,40, United-States, <=50K
41,172828, 9th,5, White,0,0,55, Outlying-US(Guam-USVI-etc), <=50K
55,143372, HS-grad,9, Black,0,0,40, United-States, <=50K
31,265807, Assoc-voc,11, White,3137,0,50, United-States, <=50K
